label,tweet_id,tweet_text
#china,1.38E+18,"What fate awaits #███████ and Other Muslims in #███████? “Either the Uyghurs will become loyal citizens to the CCP or they will be killed.” That sounds familiar! 

https://t.co/IH3KXwvFyx https://t.co/RTWwVTYD9i"
#china,1.38E+18,"Chinese hackers blamed for hundreds of cyberattacks in Japan 
#███████ #███████ #███████ 
https://t.co/9PKM75UTTm"
#biden,1.38E+18,@Lawrence @ThomasJankow She needs to get w/ the program #███████ is president.
#stopasianhate,1.38E+18,This was such an honest Black-Asian conversation and funny too. I loved it. ?@itsmicnguyen? ?@roywoodjr? ?@TheFumiAbe? #███████ https://t.co/HGf5OCUpmR
#stopasianhate,1.38E+18,"@April_Le_ IKR?? 
When literally the people u stan BTS supports #███████"
#covid,1.38E+18,(audio) Why the #███████ #███████ has this family in an all out battle against each other #███████ https://t.co/qXm7ir4DfW
#vaccine,1.38E+18,"#███████ #███████ #███████ 
1. We need to ramp up #███████ production. 
2. Can we start vaccinating people at homes? Like ‘tika’ in the old days.
3. And like the #███████ is it possible for #███████ to give the #███████s for free?"
#vaccine,1.38E+18,"My sister texted me the vaccine form she was tryin to fill out but kept getting this error. Apparently our last name isn't valid?? ""Excuse you?""???? site probably overloaded? #███████ #███████ https://t.co/HV5eEXGMc8"
#vaccine,1.38E+18,"#███████ #███████ #███████

Significant dates

March 1st: Age 60 and above.
April 1st: Age 45 and above.
May 1st: Age 18 and above.

Discern the well thought out pattern being followed"
#vaccine,1.38E+18,"So brace yourselves May1st the doors opens to all above 18yrs to get vaccinated. 

#███████ #███████"
#covid,1.38E+18,"356 cases isn't ""virtually gone."" Far lower, but in countries striving for #███████, goal is no cases because #███████ is more than just deaths. It's also #███████. Obviously, this shows #███████ working, but we remember testing has lessened too https://t.co/xXD0YvMxKF https://t.co/PWDKSR9P95"
#covid,1.38E+18,"We had demanded a Lockdown in #███████ when there were 9-10 deaths a day &amp; 500 CZs. 

BUT you imposed it when deaths touched 240 a day &amp; CZs crossed 15000.  

@ArvindKejriwal
@LtGovDelhi
#███████
@htTweets @htdelhi @TOIDelhi
#███████ #███████ #███████
1/3 https://t.co/QftFNQwtPg"
#covid,1.38E+18,"A request from every dr. That everyone take necessary precautions for this pandemic situation, use mask and mostly stay at home. Because the situations are worst now #███████ #███████ #███████ #███████ #███████ #███████ #███████ #███████"
#china,1.38E+18,"China Gas announced that it would partner up with CNOOC Gas and Power to jointly support the development and utilization of #███████ and integrated power in China.

https://t.co/JcFw9k1nTm

#███████ #███████ #███████ #███████ #███████ #███████"
#china,1.38E+18,#███████ Stand up paddle in fuzhou. https://t.co/zhUo8nzhm0
#china,1.38E+18,"@SBSNews Suck up to that #███████ tit, #███████. A very foolish move.

#███████"
#china,1.38E+18,#███████ Stand up paddle in fuzhou. https://t.co/lBRxfjkwEu
