label,tweet_id,tweet_text
#vaccine,1384251635497455620,"@GHS Indeed #███████ - good for everyone! #███████ Please register for an important conversation on what, why &amp; how of #███████ #███████ on April 20, 9 AM ET
@ACTION_tweets @gavi  @GaviCSO 
@savechildrenuk @resultsuk 

https://t.co/dXrhwpu4Zi https://t.co/9rvODdc0Bb"
#vaccine,1384252195495813125,This guy got his vaccine today! Healthy husband = happy wife. Shout out to @cbuniversity security and staff at CG complex! Great job! @nsgov @StrangRobert #███████ @MacKillopS https://t.co/fzTnetAAKF
#vaccine,1384252144556011528,"CWEE is working with @MayorHancock's Racial Equity Council to answer questions about the #███████ and help people from diverse communities make appointments to get their shot. If you are a CWEE participant or alumni, contact us to learn more! https://t.co/Nva5Ntv8P7 https://t.co/ewsR2VqKFH"
#vaccine,1384252141695504385,"@GaviSeth @gavi @jacindaardern Great leadership!

Please register for an important conversation on what, why &amp; how of #███████ #███████ on April 20, 9 AM ET
@ACTION_tweets @gavi 
@GaviCSO  
@savechildrenuk 
@resultsuk
https://t.co/dXrhwpu4Zi https://t.co/sd2p5bfkCg"
#vaccine,1384252114512220166,"Today I got my first vax and we flew a helicopter on Mars. 
Science makes me happy.￼ #███████ #███████ #███████ #███████ #███████ #███████ @CDCgov @NASAMars @NASAPersevere @NASA @NASAJPL https://t.co/O6Rtxp5NIe"
#vaccine,1384252079883972615,"There has been a severe shortage of #███████ when only 45+ people could get jabs. Will the market be able to fulfill the demands of #███████ without black marketing?? 

Rich will buy vaccines, and the poor will again be waiting..."
#china,1384252520369856519,"@Divya0094 🌐World knows who had put down real dharmic heroes what Happened with Veer Savarkar, Bhagat Singh, Netaji,etc but today Hon’ble PM @narendramodi had blocked Genius like Dr @Swamy39 @RajivMessage sir

🇮🇳not happy
#███████ happy #███████ happy
#███████ #███████ happy"
#vaccine,1384252724766597121,"Seems there is some issues with the #███████ #███████ and no one wants to hear it! Gag orders and threats against the doctor by the college of physicians for speaking out about the number of cases of anaphylaxis, 2 cases in 900 vaccinations.

https://t.co/nSlD3vcW3f"
#vaccine,1384252667111755790,Recent studies show that there is no link between COVID-19 vaccine and sudden hearing loss. #███████ #███████ #███████ #███████ https://t.co/ftXzxw0bwC https://t.co/avkBr1wO4h
#vaccine,1384252632596828165,Recent studies show that there is no link between COVID-19 vaccine and sudden hearing loss. #███████ #███████ #███████ #███████ https://t.co/4l5wkufFaE https://t.co/00acxK9bw8
#vaccine,1384252629576945675,Really really funny #███████ #███████ #███████ https://t.co/PXFFugD5JO
#covid,1384252938168664074,#███████ adds #███████ to #███████ travel #‘red list’ as #███████ cancels trip  https://t.co/NaMXW9pLr8
#covid,1384252926743302148,@mkinney427 @HelenasHope1 @HelenasHope @ChldhdCancerCan @CMNCanada @JustinTrudeau Damn #███████ ... WE CAN'T CELEBRATE.
#covid,1384252828726697987,"Forgotten, yet now chosen. GenXers having our 15 minutes of fame. Very telling that many of us are experiencing guilt pangs in that others are more worthy to be ahead of us in line. Vaccinating will protect us, but as importantly, family, friends and our communities. #███████"
#stopasianhate,1384252975892205571,"This book comes out tomorrow.  I can’t wait to buy it!  Note: the amazingly talented @PaulaYoo recommends buying it from @EsoWon - so that’s where I’m buying it from.  Please retweet and spread the word and, as always, #███████ https://t.co/U7dF5TzWav"
